AimAng1,AimAang2,Aimx,Aimy,Currentx1,Currenty1,Startx,Starty,Finishx,Finishy,dist,Set_SteerAng,Steerangle,Gogo,ToEndPoint,Qual,Steerangle1,Steerangle2
'-46,'-46,613515.437606241,5842713.81758506,613516.170305746,5842713.1206756,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.439742504,5842713.81484066,613516.17073863,5842713.11660528,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439742504,5842713.81484066,613516.17073863,5842713.11660528,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439742504,5842713.81484066,613516.17073863,5842713.11660528,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438260536,5842713.81674451,613516.171110936,5842713.11995251,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438260536,5842713.81674451,613516.171110936,5842713.11995251,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438260536,5842713.81674451,613516.171110936,5842713.11995251,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.437409375,5842713.81783797,613516.169522197,5842713.12047183,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437409375,5842713.81783797,613516.169522197,5842713.12047183,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.439275976,5842713.81544,613516.170937768,5842713.11772278,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439275976,5842713.81544,613516.170937768,5842713.11772278,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439275976,5842713.81544,613516.170937768,5842713.11772278,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439047016,5842713.81573414,613516.169820885,5842713.11732575,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439047016,5842713.81573414,613516.169820885,5842713.11732575,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438782152,5842713.8160744,613516.171799244,5842713.11941216,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438782152,5842713.8160744,613516.171799244,5842713.11941216,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439152397,5842713.81559876,613516.170600106,5842713.11771489,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439152397,5842713.81559876,613516.170600106,5842713.11771489,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439152397,5842713.81559876,613516.170600106,5842713.11771489,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439014922,5842713.81577537,613516.169487552,5842713.11713249,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439014922,5842713.81577537,613516.169487552,5842713.11713249,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439014922,5842713.81577537,613516.169487552,5842713.11713249,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438511999,5842713.81642146,613516.170569808,5842713.1190125,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438511999,5842713.81642146,613516.170569808,5842713.1190125,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438150852,5842713.81688542,613516.171548167,5842713.12051914,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438150852,5842713.81688542,613516.171548167,5842713.12051914,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438150852,5842713.81688542,613516.171548167,5842713.12051914,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439756399,5842713.81482281,613516.171513522,5842713.1171798,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439756399,5842713.81482281,613516.171513522,5842713.1171798,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438640373,5842713.81625654,613516.171903141,5842713.11978553,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438640373,5842713.81625654,613516.171903141,5842713.11978553,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438750058,5842713.81611563,613516.171465911,5842713.1192189,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438750058,5842713.81611563,613516.171465911,5842713.1192189,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438750058,5842713.81611563,613516.171465911,5842713.1192189,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.437725025,5842713.81743247,613516.169647735,5842713.11991834,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437725025,5842713.81743247,613516.169647735,5842713.11991834,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.438104862,5842713.8169445,613516.170439941,5842713.11975137,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438104862,5842713.8169445,613516.170439941,5842713.11975137,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438104862,5842713.8169445,613516.170439941,5842713.11975137,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.437505657,5842713.81771428,613516.170522197,5842713.12105161,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437505657,5842713.81771428,613516.170522197,5842713.12105161,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437505657,5842713.81771428,613516.170522197,5842713.12105161,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436457631,5842713.81906065,613516.168149909,5842713.12136716,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436457631,5842713.81906065,613516.168149909,5842713.12136716,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.439944166,5842713.81458159,613516.17251785,5842713.1175742,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439944166,5842713.81458159,613516.17251785,5842713.1175742,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.439944166,5842713.81458159,613516.17251785,5842713.1175742,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.437084627,5842713.81825517,613516.169617437,5842713.12121595,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437084627,5842713.81825517,613516.169617437,5842713.12121595,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437523855,5842713.8176909,613516.170080638,5842713.12067035,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437523855,5842713.8176909,613516.170080638,5842713.12067035,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436361841,5842713.81918371,613516.169362032,5842713.12250831,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436361841,5842713.81918371,613516.169362032,5842713.12250831,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436361841,5842713.81918371,613516.169362032,5842713.12250831,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437473562,5842713.81775551,613516.170188863,5842713.12085835,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437473562,5842713.81775551,613516.170188863,5842713.12085835,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.43823754,5842713.81677405,613516.170556823,5842713.11956862,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.43823754,5842713.81677405,613516.170556823,5842713.11956862,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.43823754,5842713.81677405,613516.170556823,5842713.11956862,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-47,'-47,613515.437304487,5842713.81797272,613516.170955099,5842713.12180361,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-47,'-47,613515.437304487,5842713.81797272,613516.170955099,5842713.12180361,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.438146055,5842713.81689158,613516.170552495,5842713.119754,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438146055,5842713.81689158,613516.170552495,5842713.119754,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438146055,5842713.81689158,613516.170552495,5842713.119754,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.437578944,5842713.81762013,613516.170968084,5842713.12124749,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437578944,5842713.81762013,613516.170968084,5842713.12124749,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-47,'-47,613515.437176604,5842713.81813701,613516.171833889,5842713.1227515,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-47,'-47,613515.437176604,5842713.81813701,613516.171833889,5842713.1227515,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-47,'-47,613515.437176604,5842713.81813701,613516.171833889,5842713.1227515,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-47,'-47,613515.43714451,5842713.81817824,613516.171500555,5842713.12255824,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-47,'-47,613515.43714451,5842713.81817824,613516.171500555,5842713.12255824,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-47,'-47,613515.437039129,5842713.81831362,613516.170721335,5842713.1221691,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-47,'-47,613515.437039129,5842713.81831362,613516.170721335,5842713.1221691,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-47,'-47,613515.437039129,5842713.81831362,613516.170721335,5842713.1221691,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-47,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436736882,5842713.81870191,613516.169158565,5842713.12157619,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436736882,5842713.81870191,613516.169158565,5842713.12157619,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436736882,5842713.81870191,613516.169158565,5842713.12157619,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.435327709,5842713.82051223,613516.167764636,5842713.12339838,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.435327709,5842713.82051223,613516.167764636,5842713.12339838,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436489723,5842713.81901943,613516.168483242,5842713.12156042,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436489723,5842713.81901943,613516.168483242,5842713.12156042,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436489723,5842713.81901943,613516.168483242,5842713.12156042,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436778075,5842713.81864899,613516.169271119,5842713.12157882,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.436778075,5842713.81864899,613516.169271119,5842713.12157882,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437821307,5842713.81730878,613516.170647736,5842713.12049812,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437821307,5842713.81730878,613516.170647736,5842713.12049812,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437821307,5842713.81730878,613516.170647736,5842713.12049812,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.438452606,5842713.81649776,613516.170898813,5842713.11939113,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438452606,5842713.81649776,613516.170898813,5842713.11939113,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438699765,5842713.81618024,613516.171574136,5842713.1194069,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438699765,5842713.81618024,613516.171574136,5842713.1194069,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438699765,5842713.81618024,613516.171574136,5842713.1194069,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.437620137,5842713.81756721,613516.171080638,5842713.12125012,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437620137,5842713.81756721,613516.171080638,5842713.12125012,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437620137,5842713.81756721,613516.171080638,5842713.12125012,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437363879,5842713.81789642,613516.170626094,5842713.12142498,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437363879,5842713.81789642,613516.170626094,5842713.12142498,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437588043,5842713.81760844,613516.170747305,5842713.12105686,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437588043,5842713.81760844,613516.170747305,5842713.12105686,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437588043,5842713.81760844,613516.170747305,5842713.12105686,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.43730879,5842713.81796719,613516.169738648,5842713.12084784,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.43730879,5842713.81796719,613516.169738648,5842713.12084784,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.438736162,5842713.81613349,613516.170691019,5842713.11864439,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438736162,5842713.81613349,613516.170691019,5842713.11864439,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.438736162,5842713.81613349,613516.170691019,5842713.11864439,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.437638335,5842713.81754383,613516.170639079,5842713.12086886,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437638335,5842713.81754383,613516.170639079,5842713.12086886,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437638335,5842713.81754383,613516.170639079,5842713.12086886,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.6,4,-2.5,-37
'-46,'-46,613515.437953986,5842713.81713833,613516.170764618,5842713.12031537,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.437953986,5842713.81713833,613516.170764618,5842713.12031537,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
'-46,'-46,613515.43794009,5842713.81715618,613516.169989725,5842713.11974086,613520.77424362,5842706.96174821,613494.14921488,5842741.16621824,0.15,-46,-37,0,35.7,4,-2.5,-37
