Aimx,Aimy,Currentx1,Currenty1,Startx,Starty,Finishx,Finishy,dist,ss
613497.270413663,5842726.93992457,613497.853070987,5842726.12709044,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.01,0
613497.270413663,5842726.93992457,613497.853070987,5842726.12709044,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.01,0
613497.004622948,5842727.3001555,613497.505854165,5842726.4272424,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.11,0
613497.004622948,5842727.3001555,613497.505854165,5842726.4272424,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.11,0
613496.733697357,5842727.66734583,613497.211087707,5842726.77684212,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.14,0
613496.490402179,5842727.99708816,613497.008429117,5842727.13656751,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.09,0
613496.490402179,5842727.99708816,613497.008429117,5842727.13656751,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.09,0
613496.228657713,5842728.35183514,613496.816619337,5842727.5429147,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.01,0
613496.228657713,5842728.35183514,613496.816619337,5842727.5429147,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.01,0
613495.984000704,5842728.68342318,613496.650207592,5842727.93223478,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.09,0
613495.749677211,5842729.00100602,613496.477206959,5842728.29506373,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.17,0
613495.749677211,5842729.00100602,613496.477206959,5842728.29506373,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.17,0
613495.490991681,5842729.35160717,613496.242700238,5842728.66350483,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.2,0
613495.490991681,5842729.35160717,613496.242700238,5842728.66350483,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.2,0
613495.21807359,5842729.72149797,613495.931453509,5842729.00511544,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.15,0
613495.21807359,5842729.72149797,613495.931453509,5842729.00511544,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.15,0
613494.945813855,5842730.09049648,613495.573851827,5842729.31114575,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.04,0
613494.945813855,5842730.09049648,613495.573851827,5842729.31114575,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.04,0
613494.678368552,5842730.45296991,613495.253457908,5842729.63455188,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.02,0
613494.678368552,5842730.45296991,613495.253457908,5842729.63455188,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.02,0
613494.41916231,5842730.80427679,613494.969661301,5842729.96771514,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.05,0
613494.41916231,5842730.80427679,613494.969661301,5842729.96771514,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.05,0
613494.158844645,5842731.15709,613494.73374787,5842730.33853463,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.02,0
613494.158844645,5842731.15709,613494.73374787,5842730.33853463,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.02,0
613493.907808631,5842731.49732363,613494.511786699,5842730.70022067,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.01,0
613493.907808631,5842731.49732363,613494.511786699,5842730.70022067,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.01,0
613493.651748948,5842731.84436592,613494.292241228,5842731.0742044,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.06,0
613493.651748948,5842731.84436592,613494.292241228,5842731.0742044,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.06,0
613493.367656211,5842732.22940191,613494.027951681,5842731.47385186,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.08,0
613493.101849839,5842732.58965407,613493.765315543,5842731.83644313,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.09,0
613492.837258303,5842732.94825974,613493.492220549,5842732.18877465,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.08,0
613492.837258303,5842732.94825974,613493.492220549,5842732.18877465,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.08,0
613492.564862312,5842733.31744292,613493.214433089,5842732.55397982,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.07,0
613492.300159445,5842733.67619948,613492.908563292,5842732.88236201,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.02,0
613492.300159445,5842733.67619948,613492.908563292,5842732.88236201,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.02,0
613492.017823381,5842734.05885462,613492.610481721,5842733.25339958,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0,0
613491.767629937,5842734.39794629,613492.354906107,5842733.5885201,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.01,0
613491.767629937,5842734.39794629,613492.354906107,5842733.5885201,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.01,0
613491.496777404,5842734.7650376,613492.092802759,5842733.96206686,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0,0
613491.236315414,5842735.11804642,613491.858543409,5842734.33440888,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.04,0
613491.236315414,5842735.11804642,613491.858543409,5842734.33440888,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.04,0
613490.971082771,5842735.47752099,613491.614201932,5842734.70929767,613507.506695022,5842713.06650839,613489.982608663,5842736.81721772,0.06,17.524086358957
613490.178517052,5842737.07237374,613491.614201932,5842734.70929767,613489.982608663,5842736.81721772,613490.090227169,5842736.95738277,2.58,-0.107618505950086
613492.010650973,5842734.29885427,613491.375622267,5842735.07374895,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.06,0
613492.010650973,5842734.29885427,613491.375622267,5842735.07374895,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.06,0
613491.743577304,5842734.66857628,613491.125263648,5842735.45554531,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.04,0
613491.530797382,5842734.96313704,613491.103012133,5842735.88773682,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.19,0
613491.530797382,5842734.96313704,613491.103012133,5842735.88773682,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.19,0
613491.402529198,5842735.14070442,613491.267802214,5842736.27699878,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.56,0
613491.402529198,5842735.14070442,613491.267802214,5842736.27699878,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.56,0
613491.371206024,5842735.18406649,613491.600854426,5842736.58357231,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1.01,0
613491.3843163,5842735.16591735,613491.964074601,5842736.81832976,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1.44,0
613491.3843163,5842735.16591735,613491.964074601,5842736.81832976,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1.44,0
613491.470940378,5842735.04599976,613492.360198166,5842736.92198329,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1.82,0
613491.470940378,5842735.04599976,613492.360198166,5842736.92198329,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1.82,0
613491.603734625,5842734.86216675,613492.759883673,5842736.93094277,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.15,0
613491.934236545,5842734.40463817,613493.355297122,5842736.66477659,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.48,0
613491.934236545,5842734.40463817,613493.355297122,5842736.66477659,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.48,0
613492.153046566,5842734.10172968,613493.720492049,5842736.46761121,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.66,0
613492.153046566,5842734.10172968,613493.720492049,5842736.46761121,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.66,0
613492.403756178,5842733.75466116,613494.000071852,5842736.14139746,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.69,0
613492.403756178,5842733.75466116,613494.000071852,5842736.14139746,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.69,0
613492.647914865,5842733.41666138,613494.220638884,5842735.78635592,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.66,0
613492.647914865,5842733.41666138,613494.220638884,5842735.78635592,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.66,0
613492.886023175,5842733.0870374,613494.319755966,5842735.35632977,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.49,0
613492.886023175,5842733.0870374,613494.319755966,5842735.35632977,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.49,0
613493.0654158,5842732.83869617,613494.279592808,5842734.94938946,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.22,0
613493.0654158,5842732.83869617,613494.279592808,5842734.94938946,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,2.22,0
613493.173189696,5842732.68949995,613494.067630142,5842734.56922724,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1.83,0
613493.235647176,5842732.60303727,613493.781711564,5842734.23111043,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1.4,0
613493.235647176,5842732.60303727,613493.781711564,5842734.23111043,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1.4,0
613493.284393798,5842732.53555514,613493.51019144,5842733.93227931,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1,0
613493.284393798,5842732.53555514,613493.51019144,5842733.93227931,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,1,0
613493.370026097,5842732.41701053,613493.252194444,5842733.56550945,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.58,0
613493.529708002,5842732.19595573,613493.102213384,5842733.12076545,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.19,0
613493.529708002,5842732.19595573,613493.102213384,5842733.12076545,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.19,0
613493.715310337,5842731.93901812,613493.021595453,5842732.67152005,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.13,0
613493.715310337,5842731.93901812,613493.021595453,5842732.67152005,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.13,0
613493.934818816,5842731.63514272,613493.062002859,5842732.23826859,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.35,0
613493.934818816,5842731.63514272,613493.062002859,5842732.23826859,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.35,0
613494.219739055,5842731.2407149,613493.204028158,5842731.74061869,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.53,0
613494.219739055,5842731.2407149,613493.204028158,5842731.74061869,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.53,0
613494.498787741,5842730.85441533,613493.455187776,5842731.33417308,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.57,0
613494.816533057,5842730.41454629,613493.820848926,5842730.92891668,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.51,0
613494.816533057,5842730.41454629,613493.820848926,5842730.92891668,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.51,0
613495.082190858,5842730.04678432,613494.251878985,5842730.68061358,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.3,0
613495.082190858,5842730.04678432,613494.251878985,5842730.68061358,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.3,0
613495.330484152,5842729.70306082,613494.68417345,5842730.4698058,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.07,0
613495.561255967,5842729.38359308,613495.065784268,5842730.25929864,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.11,0
613495.561255967,5842729.38359308,613495.065784268,5842730.25929864,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.11,0
613495.807422626,5842729.04281357,613495.354226041,5842729.94905713,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.16,0
613496.04316244,5842728.71646841,613495.49608794,5842729.554898,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.05,0
613496.04316244,5842728.71646841,613495.49608794,5842729.554898,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.05,0
613496.287712233,5842728.3779272,613495.606923739,5842729.11976669,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.12,0
613496.287712233,5842728.3779272,613495.606923739,5842729.11976669,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.12,0
613496.509204756,5842728.07130521,613495.661270749,5842728.69240488,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.32,0
613496.509204756,5842728.07130521,613495.661270749,5842728.69240488,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.32,0
613496.76379718,5842727.71886153,613495.886218992,5842728.31854734,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.36,0
613496.76379718,5842727.71886153,613495.886218992,5842728.31854734,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.36,0
613497.016543761,5842727.36897314,613496.193695457,5842728.00819382,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.29,0
613497.016543761,5842727.36897314,613496.193695457,5842728.00819382,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.29,0
613497.279449887,5842727.00502044,613496.5599164,5842727.71887196,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.17,0
613497.279449887,5842727.00502044,613496.5599164,5842727.71887196,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.17,0
613497.527892842,5842726.66108976,613496.928981773,5842727.4620745,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.02,0
613497.527892842,5842726.66108976,613496.928981773,5842727.4620745,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.02,0
613497.770982866,5842726.32456937,613497.286159822,5842727.20796714,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.12,0
613497.770982866,5842726.32456937,613497.286159822,5842727.20796714,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.12,0
613498.015238074,5842725.98643597,613497.531428769,5842726.87056602,613490.090227169,5842736.95738277,613507.383833059,5842713.01707121,0.13,0
