AimAng1,AimAang2,Aimx,Aimy,GV.currentx1,GV.currenty1,GV.startx,GV.starty,GV.finishx,GV.finishy,dist,GV.Set_SteerAng,GV.Steerangle,GV.gogo,ToEndPoint,GVQual
'102,'102,613514.252729529,5842711.01026917,613507.354918647,5842712.47824633,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.9,102,0,0,2.1,4
'102,'102,613514.252729529,5842711.01026917,613507.354918647,5842712.47824633,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.9,102,0,0,2.1,4
'102,'102,613514.29265764,5842710.99652421,613507.399940205,5842712.47929746,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2.1,4
'102,'102,613514.29265764,5842710.99652421,613507.399940205,5842712.47929746,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2.1,4
'102,'102,613514.29265764,5842710.99652421,613507.399940205,5842712.47929746,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2.1,4
'102,'102,613514.29265764,5842710.99652421,613507.399940205,5842712.47929746,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2.1,4
'102,'102,613514.342567778,5842710.979343,613507.456217152,5842712.48061137,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2,4
'102,'102,613514.342567778,5842710.979343,613507.456217152,5842712.48061137,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2,4
'102,'102,613514.342567778,5842710.979343,613507.456217152,5842712.48061137,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2,4
'102,'102,613514.342567778,5842710.979343,613507.456217152,5842712.48061137,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2,4
'102,'102,613514.408552128,5842710.95662837,613507.524182285,5842712.46365077,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2,4
'102,'102,613514.408552128,5842710.95662837,613507.524182285,5842712.46365077,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2,4
'102,'102,613514.408552128,5842710.95662837,613507.524182285,5842712.46365077,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2,4
'102,'102,613514.408552128,5842710.95662837,613507.524182285,5842712.46365077,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,102,0,0,2,4
'103,'103,613514.452370079,5842710.94154436,613507.580026436,5842712.48350199,613506.743238,5842713.59535708,613509.922013046,5842712.50108686,0.8,103,0,0,1.9,4
'-161,'-161,613505.204284791,5842705.62441512,613507.580026436,5842712.48350199,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.9,-161,0,0,6.5,4
'-161,'-161,613505.204284791,5842705.62441512,613507.580026436,5842712.48350199,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.9,-161,0,0,6.5,4
'-161,'-161,613505.204284791,5842705.62441512,613507.580026436,5842712.48350199,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.9,-161,0,0,6.5,4
'-160,'-160,613505.214399321,5842705.63915829,613507.63673618,5842712.4662786,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.9,-160,0,0,6.5,4
'-160,'-160,613505.214399321,5842705.63915829,613507.63673618,5842712.4662786,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.9,-160,0,0,6.5,4
'-160,'-160,613505.214399321,5842705.63915829,613507.63673618,5842712.4662786,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.9,-160,0,0,6.5,4
'-160,'-160,613505.214399321,5842705.63915829,613507.63673618,5842712.4662786,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.9,-160,0,0,6.5,4
'-160,'-160,613505.241531739,5842705.67870714,613507.69258033,5842712.48612982,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,6.5,4
'-160,'-160,613505.241531739,5842705.67870714,613507.69258033,5842712.48612982,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,6.5,4
'-160,'-160,613505.241531739,5842705.67870714,613507.69258033,5842712.48612982,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,6.5,4
'-160,'-160,613505.241531739,5842705.67870714,613507.69258033,5842712.48612982,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,6.5,4
'-160,'-160,613505.263879909,5842705.71128236,613507.760112667,5842712.48770652,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,6.5,4
'-160,'-160,613505.263879909,5842705.71128236,613507.760112667,5842712.48770652,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,6.5,4
'-160,'-160,613505.263879909,5842705.71128236,613507.760112667,5842712.48770652,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,6.5,4
'-160,'-160,613505.263879909,5842705.71128236,613507.760112667,5842712.48770652,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,6.5,4
'-159,'-159,613505.282503384,5842705.73842838,613507.816389614,5842712.48902044,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.5,4
'-159,'-159,613505.282503384,5842705.73842838,613507.816389614,5842712.48902044,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.5,4
'-159,'-159,613505.282503384,5842705.73842838,613507.816389614,5842712.48902044,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.5,4
'-159,'-159,613505.302186413,5842705.76711882,613507.849722985,5842712.5083461,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.302186413,5842705.76711882,613507.849722985,5842712.5083461,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.302186413,5842705.76711882,613507.849722985,5842712.5083461,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.302186413,5842705.76711882,613507.849722985,5842712.5083461,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.313360497,5842705.78340643,613507.883489153,5842712.50913445,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.313360497,5842705.78340643,613507.883489153,5842712.50913445,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.313360497,5842705.78340643,613507.883489153,5842712.50913445,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.313360497,5842705.78340643,613507.883489153,5842712.50913445,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.324534583,5842705.79969404,613507.917255322,5842712.5099228,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.324534583,5842705.79969404,613507.917255322,5842712.5099228,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.324534583,5842705.79969404,613507.917255322,5842712.5099228,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.324534583,5842705.79969404,613507.917255322,5842712.5099228,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.6,4
'-159,'-159,613505.344217612,5842705.82838449,613507.950588692,5842712.52924845,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,4
'-159,'-159,613505.344217612,5842705.82838449,613507.950588692,5842712.52924845,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,4
'-159,'-159,613505.344217612,5842705.82838449,613507.950588692,5842712.52924845,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,4
'-159,'-159,613505.344217612,5842705.82838449,613507.950588692,5842712.52924845,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,4
'-159,'-159,613505.351667002,5842705.8392429,613507.973099471,5842712.52977402,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,4
'-159,'-159,613505.351667002,5842705.8392429,613507.973099471,5842712.52977402,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,4
'-159,'-159,613505.351667002,5842705.8392429,613507.973099471,5842712.52977402,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,4
'-159,'-159,613505.351667002,5842705.8392429,613507.973099471,5842712.52977402,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,4
'-158,'-158,613505.362841087,5842705.85553051,613508.006865639,5842712.53056237,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,4
'-158,'-158,613505.362841087,5842705.85553051,613508.006865639,5842712.53056237,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,4
'-158,'-158,613505.362841087,5842705.85553051,613508.006865639,5842712.53056237,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,4
'-158,'-158,613505.362841087,5842705.85553051,613508.006865639,5842712.53056237,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,4
'-158,'-158,613505.374015173,5842705.87181812,613508.040631807,5842712.53135072,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,4
'-158,'-158,613505.374015173,5842705.87181812,613508.040631807,5842712.53135072,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,4
